sIP,sport,dIP,dport,,timestamp,Cd/Cp,Sd/Sp,C0/Sd,S0/Cd,Cd/Pd,Sd/Pd,Cf/Cd,Sf/Sd,Ca1/Cd,Ca2/Cd,Ca4/Cd,Sa2/Sd,Sa4/Sd
222.28.32.207,50403,133.27.162.40,80,,1,1,0,0,0,1,0,0.0099,0,0,0,0.9901,0,0
203.77.115.33,6500,106.110.70.236,42228,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106.110.70.236,42228,203.77.115.33,6500,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3762,0,0,0,0,0.9901
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3762,0,0,0,0.9901,0,0
150.57.248.121,80,163.160.79.196,45558,,1,0,0.9901,0,0,0,1,0,0.22,0,0,0,0,0.99
163.160.79.196,45558,150.57.248.121,80,,1,0.9901,0,0,0,1,0,0.22,0,0,0,0.99,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.5,39261,202.234.183.90,58819,,1,0,1,0.1485,0,0,1,0,0,0,0,0,0,1
202.234.183.90,58819,203.77.115.5,39261,,1,1,0,0,0.1485,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63674,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63674,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,180.212.241.122,63275,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0,1
180.212.241.122,63275,203.77.126.80,80,,1,1,0,0,0,1,0,0.2772,0,0,0,1,0,0
150.57.248.121,80,153.156.41.183,52013,,0,0,1,0.4158,0,0,1,0,0.3366,0,0,0,0.0099,0.9802
153.156.41.183,52013,150.57.248.121,80,,0,1,0,0,0.4158,1,0,0.3366,0,0,0.0099,0.9802,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9505
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0495,0,0.9505,0,0
203.77.126.80,80,160.84.227.55,60784,,1,0,1,0,0,0,1,0,0.2475,0,0,0,0,1
160.84.227.55,60784,203.77.126.80,80,,1,1,0,0,0,1,0,0.2475,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,0.8218,0,0,1,0,0.6337,0,0,0,0.0198,0.9802
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,0.8218,1,0,0.6337,0,0,0.0198,0.9802,0,0
150.57.248.121,80,153.149.61.170,61893,,1,0,1,0.0495,0,0,1,0,0.0297,0,0,0,0.0099,0.9802
153.149.61.170,61893,150.57.248.121,80,,1,1,0,0,0.0495,1,0,0.0297,0,0.0099,0.0099,0.9802,0,0
203.77.126.80,80,153.145.178.147,60599,,1,0,1,0,0,0,1,0,0.4554,0,0,0,0,1
153.145.178.147,60599,203.77.126.80,80,,1,1,0,0,0,1,0,0.4554,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.2376,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.2376,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61920,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0,1
180.212.241.122,61920,150.57.248.121,80,,1,1,0,0,0,1,0,0.4257,0,0,0,1,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.181.186,50704,45.42.48.117,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.42.48.117,443,150.57.181.186,50704,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.115.33,6500,106.110.70.236,42227,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106.110.70.236,42227,203.77.115.33,6500,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,58.245.101.55,49385,,0,0,1,0,0,0,1,0,0.2871,0,0,0,0,1
58.245.101.55,49385,150.57.248.121,443,,0,1,0,0,0,1,0,0.2871,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4554,0,0,0,0,0.9901
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4554,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9901
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0099,0,0.9901,0,0
150.57.248.121,443,120.129.74.97,40804,,1,0,0.9703,0,0,0,1,0,0.1327,0,0,0,0.0102,0.9898
120.129.74.97,40804,150.57.248.121,443,,1,0.9703,0,0,0,1,0,0.1327,0,0,0.0102,0.9898,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61917,,1,0,1,0,0,0,1,0,0.3168,0,0,0,0.0099,0.9901
180.212.241.122,61917,150.57.248.121,80,,1,1,0,0,0,1,0,0.3168,0,0,0.0099,0.9901,0,0
150.57.248.121,80,160.15.110.117,46628,,1,0,1,0.6634,0,0,1,0,0.505,0,0,0,0.0099,0.9802
160.15.110.117,46628,150.57.248.121,80,,1,1,0,0,0.6634,1,0,0.505,0,0,0.0099,0.9802,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.4059,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.4059,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.1683,0,0,0,0,0.9604
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.1683,0,0.0297,0,0.9604,0,0
203.77.126.80,80,153.149.61.170,62915,,1,0,1,0.099,0,0,1,0,0.1089,0,0,0,0,1
153.149.61.170,62915,203.77.126.80,80,,1,1,0,0,0.099,1,0,0.1089,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
202.198.44.196,443,114.74.237.45,54443,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
114.74.237.45,54443,202.198.44.196,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.4653,0,0,0,0.0099,0.9802
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.4653,0,0,0.0099,0.9802,0,0
150.57.248.121,443,115.224.166.107,63865,,0,0,1,0,0,0,1,0,0.2574,0,0,0,0,1
115.224.166.107,63865,150.57.248.121,443,,0,1,0,0,0,1,0,0.2574,0,0,0,1,0,0
150.57.248.121,42407,216.22.54.114,873,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216.22.54.114,873,150.57.248.121,42407,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.115.33,6500,106.110.70.236,42228,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106.110.70.236,42228,203.77.115.33,6500,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.33,6500,106.110.70.236,42226,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
106.110.70.236,42226,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
202.198.44.196,443,219.236.166.193,52867,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
219.236.166.193,52867,202.198.44.196,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1287,0,0,0,0,1
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1287,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
203.77.116.218,80,153.149.61.170,63170,,1,0,1,0.0198,0,0,1,0,0,0,0,0,0,1
153.149.61.170,63170,203.77.116.218,80,,1,1,0,0,0.0198,1,0,0,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,39.46.158.116,60704,,1,0,1,0,0,0,1,0,0.0495,0,0,0,0.0099,0.9901
39.46.158.116,60704,150.57.248.121,80,,1,1,0,0,0,1,0,0.0495,0,0,0.0099,0.9901,0,0
203.77.115.33,6500,106.110.70.236,42222,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106.110.70.236,42222,203.77.115.33,6500,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,160.84.227.55,60783,,1,0,1,0,0,0,1,0,0.3267,0,0,0,0,1
160.84.227.55,60783,203.77.126.80,80,,1,1,0,0,0,1,0,0.3267,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.2475,0,0,0,0,0.9901
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.2475,0,0,0,0.9901,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1683,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1683,1,0,0,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61039,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0.0198,0.9505
160.84.227.55,61039,150.57.248.121,80,,1,1,0,0,0,1,0,0.2673,0,0,0.0198,0.9505,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,42.191.124.171,54443,,0,0,1,0,0,0,1,0,0.2277,0,0,0,0,0.9802
42.191.124.171,54443,150.57.248.121,443,,0,1,0,0,0,1,0,0.2277,0,0,0,0.9802,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.495,0,0,0,0.0099,0.9703
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.495,0,0,0.0099,0.9703,0,0
163.33.92.228,41668,31.113.147.79,443,,1,0,0.0792,0,0,0,1,0,0.875,0,0,0,0.375,0
31.113.147.79,443,163.33.92.228,41668,,1,0.0792,0,0,0,1,0,0.875,0,0.625,0.375,0,0,0
150.57.248.121,80,58.126.26.221,61008,,1,0,1,0,0,0,1,0,0.3168,0,0,0,0,0.9406
58.126.26.221,61008,150.57.248.121,80,,1,1,0,0,0,1,0,0.3168,0,0,0,0.9406,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,0.8713,0,0,1,0,0.5842,0,0,0,0.0099,0.9703
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,0.8713,1,0,0.5842,0,0.0198,0.0099,0.9703,0,0
150.57.248.121,80,124.86.88.46,54528,,0,0,1,0.6832,0,0,1,0,0.9307,0,0,0,0,1
124.86.88.46,54528,150.57.248.121,80,,0,1,0,0,0.6832,1,0,0.9307,0,0,0,1,0,0
203.77.126.80,80,153.145.178.147,60600,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,1
153.145.178.147,60600,203.77.126.80,80,,1,1,0,0,0,1,0,0.3069,0,0,0,1,0,0
203.77.116.218,80,182.58.207.168,54347,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,0.9901
182.58.207.168,54347,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,0.9901,0,0
150.57.248.121,80,39.46.158.116,60703,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0.0099,0.9901
39.46.158.116,60703,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0,0.0099,0.9901,0,0
133.27.10.170,80,153.165.129.181,49284,,1,0,1,0,0,0,1,0,1,0,0,0,0,1
153.165.129.181,49284,133.27.10.170,80,,1,1,0,0,0,1,0,1,0,0,0,1,0,0
150.57.248.121,443,123.201.11.7,7408,,0,0,1,0,0,0,1,0,0.2277,0,0,0,0,1
123.201.11.7,7408,150.57.248.121,443,,0,1,0,0,0,1,0,0.2277,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,61.136.25.25,7884,,0,0,1,0,0,0,1,0,0.2871,0,0,0,0.0099,0.9802
61.136.25.25,7884,150.57.248.121,443,,0,1,0,0,0,1,0,0.2871,0,0,0.0099,0.9802,0,0
203.77.126.80,80,39.46.158.116,62492,,1,0,1,0,0,0,1,0,0.1386,0,0,0,0,1
39.46.158.116,62492,203.77.126.80,80,,1,1,0,0,0,1,0,0.1386,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,210.167.191.163,49754,,1,0,1,0.604,0,0,1,0,0.0396,0,0,0,0,1
210.167.191.163,49754,203.77.116.218,80,,1,1,0,0,0.604,1,0,0.0396,0,0,0,1,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,115.224.166.107,63865,,0,0,1,0,0,0,1,0,0.2475,0,0,0,0.0099,0.9703
115.224.166.107,63865,150.57.248.121,443,,0,1,0,0,0,1,0,0.2475,0,0,0.0099,0.9703,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,153.149.61.170,63171,,1,0,1,0.0594,0,0,1,0,0,0,0,0,0,1
153.149.61.170,63171,203.77.116.218,80,,1,1,0,0,0.0594,1,0,0,0,0,0,1,0,0
150.57.248.121,80,118.140.29.72,32974,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0.0099,0.9901
118.140.29.72,32974,150.57.248.121,80,,1,1,0,0,0,1,0,0.4257,0,0,0.0099,0.9901,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.1287,0,0,0,0,0.9802
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.1287,0,0,0,0.9802,0,0
150.57.248.121,443,1.211.134.201,40468,,0,0,1,0,0,0,1,0,0.4554,0,0,0,0,0.9901
1.211.134.201,40468,150.57.248.121,443,,0,1,0,0,0,1,0,0.4554,0,0,0,0.9901,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43706,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0,1
115.75.124.167,43706,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,106.184.21.169,57288,,0,0,1,0,0,0,1,0,0.6436,0,0,0,0.0099,0.9802
106.184.21.169,57288,150.57.248.121,80,,0,1,0,0,0,1,0,0.6436,0,0,0.0099,0.9802,0,0
203.77.116.218,80,219.247.28.143,64138,,0,0,1,0.2673,0,0,1,0,0.0099,0,0,0,0,1
219.247.28.143,64138,203.77.116.218,80,,0,1,0,0,0.2673,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,0.802,0,0,1,0,0.5149,0,0,0,0.0198,0.9604
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,0.802,1,0,0.5149,0,0.0198,0.0198,0.9604,0,0
203.77.126.80,80,39.46.158.116,62493,,1,0,1,0,0,0,1,0,0.1188,0,0,0,0,1
39.46.158.116,62493,203.77.126.80,80,,1,1,0,0,0,1,0,0.1188,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.3267,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.3267,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,153.145.178.147,60599,,1,0,1,0,0,0,1,0,0.4356,0,0,0,0,1
153.145.178.147,60599,203.77.126.80,80,,1,1,0,0,0,1,0,0.4356,0,0,0,1,0,0
150.57.248.121,443,43.196.80.102,5560,,1,0,1,0,0,0,1,0,0.4752,0,0,0,0,0.9901
43.196.80.102,5560,150.57.248.121,443,,1,1,0,0,0,1,0,0.4752,0,0,0,0.9901,0,0
210.155.15.184,443,150.57.208.240,33001,,1,0.125,1,0.0693,0,0.0098,0.9902,1,0.0099,0,0,0,0,1
150.57.208.240,33001,210.155.15.184,443,,1,1,0.125,0,0.0693,0.9902,0.0098,0.0099,1,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4455,0,0,0,0,0.9901
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4455,0,0,0,0.9901,0,0
203.77.116.218,80,131.110.5.13,46906,,1,0,1,0.198,0,0,1,0,0,0,0,0,0,1
131.110.5.13,46906,203.77.116.218,80,,1,1,0,0,0.198,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9802
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1089,0,0.0099,0,0.9802,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.0693,0,0,0,0.0099,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.0693,0,0,0.0099,0.9901,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9901
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.1089,0,0.0099,0,0.9901,0,0
203.77.116.218,80,153.145.178.147,63674,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63674,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.2178,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.2178,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.126.80,80,180.212.241.122,63274,,1,0,1,0,0,0,1,0,0.3564,0,0,0,0,1
180.212.241.122,63274,203.77.126.80,80,,1,1,0,0,0,1,0,0.3564,0,0,0,1,0,0
150.57.248.121,80,39.46.158.116,60704,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
39.46.158.116,60704,150.57.248.121,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,443,115.224.166.107,63865,,0,0,1,0,0,0,1,0,0.297,0,0,0,0.0594,0.9208
115.224.166.107,63865,150.57.248.121,443,,0,1,0,0,0,1,0,0.297,0,0,0.0594,0.9208,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,0.9901
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.3069,0,0,0,0.9901,0,0
150.57.181.190,51986,72.243.37.9,443,,1,0,0.0198,0,0,0,1,0,1,0,0,0,1,0
72.243.37.9,443,150.57.181.190,51986,,1,0.0198,0,0,0,1,0,1,0,0,1,0,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1386,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1386,1,0,0,0,0,0,1,0,0
150.57.248.121,443,49.18.27.38,23343,,0,0,1,0,0,0,1,0,0.2772,0,0,0,0,1
49.18.27.38,23343,150.57.248.121,443,,0,1,0,0,0,1,0,0.2772,0,0,0,1,0,0
203.77.126.80,80,153.149.61.170,62916,,1,0,1,0.099,0,0,1,0,0.1089,0,0,0,0,1
153.149.61.170,62916,203.77.126.80,80,,1,1,0,0,0.099,1,0,0.1089,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.1683,0,0,0,0,0.9703
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.1683,0,0.0099,0,0.9703,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.0202,1,0,0.4242,0,0.0101,0,0.9899,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.0202,0,0,1,0,0.4242,0,0,0,0,0.9899
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,150.145.59.8,6899,,0,0,1,0,0,0,1,0,0.198,0,0,0,0,0.9901
150.145.59.8,6899,150.57.248.121,80,,0,1,0,0,0,1,0,0.198,0,0,0,0.9901,0,0
150.57.248.121,80,36.236.117.116,59525,,0,0,1,0,0,0,1,0,0.4257,0,0,0,0.0099,0.9802
36.236.117.116,59525,150.57.248.121,80,,0,1,0,0,0,1,0,0.4257,0,0,0.0099,0.9802,0,0
150.57.248.121,80,39.46.158.116,60703,,1,0,1,0,0,0,1,0,0.0495,0,0,0,0.0099,0.9901
39.46.158.116,60703,150.57.248.121,80,,1,1,0,0,0,1,0,0.0495,0,0,0.0099,0.9901,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3762,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3762,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,116.246.203.224,35826,,0,0,0.9901,0,0,0,1,0,0.18,0,0,0,0,1
116.246.203.224,35826,150.57.248.121,80,,0,0.9901,0,0,0,1,0,0.18,0,0,0,1,0,0
203.77.116.218,80,153.149.61.170,63170,,1,0,1,0.0297,0,0,1,0,0,0,0,0,0,1
153.149.61.170,63170,203.77.116.218,80,,1,1,0,0,0.0297,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
