sIP,sport,dIP,dport,,timestamp,Cd/Cp,Sd/Sp,C0/Sd,S0/Cd,Cd/Pd,Sd/Pd,Cf/Cd,Sf/Sd,Ca1/Cd,Ca2/Cd,Ca4/Cd,Sa2/Sd,Sa4/Sd
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1188,0,0,0,0,0.9604
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1188,0,0.0297,0,0.9604,0,0
172.249.29.74,443,131.142.218.89,54816,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54816,172.249.29.74,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,153.156.41.183,52013,,0,0,1,0.4455,0,0,1,0,0.3465,0,0,0,0.0198,0.9703
153.156.41.183,52013,150.57.248.121,80,,0,1,0,0,0.4455,1,0,0.3465,0,0,0.0198,0.9703,0,0
150.57.248.121,443,61.136.25.25,7884,,0,0,1,0,0,0,1,0,0.2079,0,0,0,0,0.9901
61.136.25.25,7884,150.57.248.121,443,,0,1,0,0,0,1,0,0.2079,0,0,0,0.9901,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4455,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4455,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,160.84.227.55,60784,,1,0,1,0,0,0,1,0,0.2475,0,0,0,0,1
160.84.227.55,60784,203.77.126.80,80,,1,1,0,0,0,1,0,0.2475,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63674,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
153.145.178.147,63674,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61917,,1,0,1,0,0,0,1,0,0.2376,0,0,0,0,1
180.212.241.122,61917,150.57.248.121,80,,1,1,0,0,0,1,0,0.2376,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.3267,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.3267,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,131.110.5.13,47110,,1,0,1,0.1683,0,0,1,0,0.0099,0,0,0,0,1
131.110.5.13,47110,203.77.116.218,80,,1,1,0,0,0.1683,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0.0099,0.9901
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.2673,0,0,0.0099,0.9901,0,0
150.57.248.121,80,153.149.61.170,61894,,1,0,1,0.1089,0,0,1,0,0.0198,0,0,0,0,0.9901
153.149.61.170,61894,150.57.248.121,80,,1,1,0,0,0.1089,1,0,0.0198,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
133.27.162.40,80,222.28.32.207,50403,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
222.28.32.207,50403,133.27.162.40,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0,0,0,0,0.0099,0.9901
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0.0099,0.9901,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.2673,0,0,0,1,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,58.126.26.221,61008,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0,0.9604
58.126.26.221,61008,150.57.248.121,80,,1,1,0,0,0,1,0,0.2673,0,0,0,0.9604,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,210.210.77.172,17295,,1,0,1,0.1782,0,0,1,0,0.0891,0,0,0,0.0099,0.9901
210.210.77.172,17295,150.57.248.121,80,,1,1,0,0,0.1782,1,0,0.0891,0,0,0.0099,0.9901,0,0
203.77.116.218,80,180.212.241.122,62252,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
180.212.241.122,62252,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61920,,1,0,1,0,0,0,1,0,0.4455,0,0,0,0.0198,0.9406
180.212.241.122,61920,150.57.248.121,80,,1,1,0,0,0,1,0,0.4455,0,0,0.0198,0.9406,0,0
150.57.248.121,80,150.145.59.8,6899,,0,0,1,0,0,0,1,0,0.2673,0,0,0,0,1
150.145.59.8,6899,150.57.248.121,80,,0,1,0,0,0,1,0,0.2673,0,0,0,1,0,0
150.57.248.121,443,43.196.80.102,5555,,1,0,1,0,0,0,1,0,0.3762,0,0,0,0,1
43.196.80.102,5555,150.57.248.121,443,,1,1,0,0,0,1,0,0.3762,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0,0.9604
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4257,0,0,0,0.9604,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.4059,0,0,0,0.0099,0.9802
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.4059,0,0,0.0099,0.9802,0,0
192.27.13.116,80,114.80.209.69,52603,,1,0,1,0,0,0,1,0,0.198,0,0,0,0,1
114.80.209.69,52603,192.27.13.116,80,,1,1,0,0,0,1,0,0.198,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0,0.9802
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0.0099,0,0.9802,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
150.57.248.121,443,43.196.80.102,5559,,1,0,1,0,0,0,1,0,0.4356,0,0,0,0,0.9802
43.196.80.102,5559,150.57.248.121,443,,1,1,0,0,0,1,0,0.4356,0,0,0,0.9802,0,0
150.57.248.121,80,202.226.173.87,48332,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0.0099,0.9703
202.226.173.87,48332,150.57.248.121,80,,1,1,0,0,0,1,0,0.2772,0,0.0099,0.0099,0.9703,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1485,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1485,1,0,0,0,0,0,1,0,0
150.57.181.165,49257,17.193.181.213,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.193.181.213,80,150.57.181.165,49257,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,203.72.161.129,11340,,1,0,1,0.3465,0,0,1,0,0.3663,0,0,0,0,0.9505
203.72.161.129,11340,150.57.248.121,80,,1,1,0,0,0.3465,1,0,0.3663,0,0,0,0.9505,0,0
153.230.55.95,50915,150.57.248.121,443,,1,1,0,0,1.0745,1,0,0.4787,0,0,0,0.9894,0,0
150.57.248.121,443,153.230.55.95,50915,,1,0,1,1.0745,0,0,1,0,0.4787,0,0,0,0,0.9894
203.77.116.218,80,153.149.61.170,63171,,1,0,1,0.0297,0,0,1,0,0.0198,0,0,0,0,1
153.149.61.170,63171,203.77.116.218,80,,1,1,0,0,0.0297,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0.1485,0,0,0,0,0.9703
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0.1485,0,0,0,0.9703,0,0
150.57.248.121,80,124.86.88.46,54534,,0,0,1,0.4752,0,0,1,0,0.9109,0,0,0,0.0099,0.9703
124.86.88.46,54534,150.57.248.121,80,,0,1,0,0,0.4752,1,0,0.9109,0,0,0.0099,0.9703,0,0
203.77.126.80,80,153.145.178.147,60599,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0,1
153.145.178.147,60599,203.77.126.80,80,,1,1,0,0,0,1,0,0.4257,0,0,0,1,0,0
150.57.248.121,443,121.43.10.180,50360,,0,0,1,0,0,0,1,0,0.2178,0,0,0,0.0099,0.9901
121.43.10.180,50360,150.57.248.121,443,,0,1,0,0,0,1,0,0.2178,0,0,0.0099,0.9901,0,0
172.249.29.74,443,131.142.218.89,54816,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54816,172.249.29.74,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,160.84.227.55,60783,,1,0,1,0,0,0,1,0,0.2871,0,0,0,0,1
160.84.227.55,60783,203.77.126.80,80,,1,1,0,0,0,1,0,0.2871,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,111.68.111.105,43366,,1,0,1,0.1386,0,0,1,0,0,0,0,0,0,1
111.68.111.105,43366,203.77.116.218,80,,1,1,0,0,0.1386,1,0,0,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4455,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4455,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43706,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.124.167,43706,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,124.133.19.114,56182,,1,0,1,0,0,0,1,0,0.5644,0,0,0,0.0099,0.9901
124.133.19.114,56182,150.57.248.121,80,,1,1,0,0,0,1,0,0.5644,0,0,0.0099,0.9901,0,0
150.57.248.121,80,36.236.117.116,59525,,0,0,1,0,0,0,1,0,0.4455,0,0,0,0.0099,0.9901
36.236.117.116,59525,150.57.248.121,80,,0,1,0,0,0,1,0,0.4455,0,0,0.0099,0.9901,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0.0099,0.9505
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0.0297,0.0099,0.9505,0,0
203.77.116.218,80,153.149.61.170,63170,,1,0,1,0.0495,0,0,1,0,0,0,0,0,0,1
153.149.61.170,63170,203.77.116.218,80,,1,1,0,0,0.0495,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.0792,0,0,0,0,0.9901
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.0792,0,0.0099,0,0.9901,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,153.145.178.147,60600,,1,0,1,0,0,0,1,0,0.2376,0,0,0,0,1
153.145.178.147,60600,203.77.126.80,80,,1,1,0,0,0,1,0,0.2376,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0,0,0,0,0.0099,0.9901
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0.0099,0.9901,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.3366,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.3366,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0.0099,0.9703
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0.0198,0.0099,0.9703,0,0
150.57.248.121,80,203.72.161.129,15240,,1,0,1,0.495,0,0,1,0,0.297,0,0,0,0,0.9604
203.72.161.129,15240,150.57.248.121,80,,1,1,0,0,0.495,1,0,0.297,0,0.0099,0,0.9604,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4851,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4851,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,115.141.101.75,48706,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,0.9901
115.141.101.75,48706,150.57.248.121,443,,1,1,0,0,0,1,0,0.0396,0,0,0,0.9901,0,0
150.57.248.121,80,106.184.21.169,57288,,0,0,1,0,0,0,1,0,0.7921,0,0,0,0.0198,0.9604
106.184.21.169,57288,150.57.248.121,80,,0,1,0,0,0,1,0,0.7921,0,0,0.0198,0.9604,0,0
34.0.164.95,13000,150.57.141.106,64609,,0,0.831,0.703,0.169,0.5085,0.4538,0.5462,1,1,0.3729,0.6271,0,0.8732,0
150.57.141.106,64609,34.0.164.95,13000,,0,0.703,0.831,0.5085,0.169,0.5462,0.4538,1,1,0.0141,0.8732,0,0.6271,0
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0,0.9901
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.2772,0,0,0,0.9901,0,0
150.57.248.121,80,160.84.227.55,61039,,1,0,0.9901,0,0,0,1,0,0.39,0,0,0,0,0.99
160.84.227.55,61039,150.57.248.121,80,,1,0.9901,0,0,0,1,0,0.39,0,0,0,0.99,0,0
150.57.248.121,80,203.72.161.129,11340,,1,0,1,0.4455,0,0,1,0,0.3366,0,0,0,0.0198,0.9109
203.72.161.129,11340,150.57.248.121,80,,1,1,0,0,0.4455,1,0,0.3366,0,0.0198,0.0198,0.9109,0,0
203.77.116.218,80,153.145.178.147,63674,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63674,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,121.43.10.180,50360,,0,0,1,0,0,0,1,0,0.1683,0,0,0,0,1
121.43.10.180,50360,150.57.248.121,443,,0,1,0,0,0,1,0,0.1683,0,0,0,1,0,0
150.57.248.121,80,175.182.202.168,50037,,0,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
175.182.202.168,50037,150.57.248.121,80,,0,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.297,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.297,0,0,0,1,0,0
203.77.126.80,80,160.84.227.55,60784,,1,0,0.9901,0,0,0,1,0,0.38,0,0,0,0,1
160.84.227.55,60784,203.77.126.80,80,,1,0.9901,0,0,0,1,0,0.38,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.396,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.396,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
14.8.36.36,80,150.57.182.38,50290,,0,0,1,0.3564,0,0,1,0,0.0693,0,0,0,0.0198,0.9604
150.57.182.38,50290,14.8.36.36,80,,0,1,0,0,0.3564,1,0,0.0693,0,0,0.0198,0.9604,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0.0099,0.9901
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0.0099,0.9901,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.4257,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,153.145.178.147,60599,,1,0,1,0,0,0,1,0,0.4752,0,0,0,0,1
153.145.178.147,60599,203.77.126.80,80,,1,1,0,0,0,1,0,0.4752,0,0,0,1,0,0
172.249.30.10,443,131.142.218.89,54815,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54815,172.249.30.10,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,131.110.5.13,47110,,1,0,1,0.1386,0,0,1,0,0,0,0,0,0,1
131.110.5.13,47110,203.77.116.218,80,,1,1,0,0,0.1386,1,0,0,0,0,0,1,0,0
203.77.126.80,80,160.84.227.55,60783,,1,0,1,0,0,0,1,0,0.2574,0,0,0,0,1
160.84.227.55,60783,203.77.126.80,80,,1,1,0,0,0,1,0,0.2574,0,0,0,1,0,0
150.57.248.121,80,27.102.10.218,52607,,0,0,1,0.4653,0,0,1,0,0.4752,0,0,0,0.0099,0.9901
27.102.10.218,52607,150.57.248.121,80,,0,1,0,0,0.4653,1,0,0.4752,0,0,0.0099,0.9901,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.396,0,0,0,0,0.9703
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.396,0,0,0,0.9703,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.2376,0,0,1,0,0.0099,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.2376,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,203.72.161.129,27928,,1,0,1,0.3366,0,0,1,0,0.3564,0,0,0,0.0297,0.9406
203.72.161.129,27928,150.57.248.121,80,,1,1,0,0,0.3366,1,0,0.3564,0,0,0.0297,0.9406,0,0
150.57.248.121,443,180.249.32.224,51098,,0,0,1,0,0,0,1,0,0.2277,0,0,0,0,0.9406
180.249.32.224,51098,150.57.248.121,443,,0,1,0,0,0,1,0,0.2277,0,0,0,0.9406,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,124.86.88.46,54534,,0,0,1,0.8416,0,0,1,0,0.703,0,0,0,0.0099,0.9901
124.86.88.46,54534,150.57.248.121,80,,0,1,0,0,0.8416,1,0,0.703,0,0,0.0099,0.9901,0,0
203.77.126.80,80,153.149.61.170,62915,,1,0,1,0.1188,0,0,1,0,0.1188,0,0,0,0,1
153.149.61.170,62915,203.77.126.80,80,,1,1,0,0,0.1188,1,0,0.1188,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4455,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4455,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9802
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0099,0,0.9802,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0,0.9703
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0.0198,0,0.9703,0,0
150.57.248.121,80,153.145.178.147,60344,,1,0,1,0,0,0,1,0,0.4752,0,0,0,0.0198,0.9802
153.145.178.147,60344,150.57.248.121,80,,1,1,0,0,0,1,0,0.4752,0,0,0.0198,0.9802,0,0
210.155.15.184,443,150.57.208.240,33001,,1,0.4,1,0.0297,0,0.0194,0.9806,1,0.0198,0,0,0,0.0099,0.9802
150.57.208.240,33001,210.155.15.184,443,,1,1,0.4,0,0.0297,0.9806,0.0194,0.0198,1,0,0.0099,0.9802,0,0
203.77.126.80,80,180.212.241.122,63274,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0,1
180.212.241.122,63274,203.77.126.80,80,,1,1,0,0,0,1,0,0.4257,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61919,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,0.9802
180.212.241.122,61919,150.57.248.121,80,,1,1,0,0,0,1,0,0.3069,0,0,0,0.9802,0,0
150.57.248.121,80,203.72.161.129,11340,,1,0,1,0.4059,0,0,1,0,0.3465,0,0,0,0.0198,0.8812
203.72.161.129,11340,150.57.248.121,80,,1,1,0,0,0.4059,1,0,0.3465,0,0,0.0198,0.8812,0,0
203.77.116.218,80,153.149.61.170,63171,,1,0,1,0.0297,0,0,1,0,0.0099,0,0,0,0,1
153.149.61.170,63171,203.77.116.218,80,,1,1,0,0,0.0297,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,873,115.107.48.178,21550,,1,0,1,0,0,0,1,0,0.4554,0,0,0,0,0.9901
115.107.48.178,21550,150.57.248.121,873,,1,1,0,0,0,1,0,0.4554,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1188,0,0,0,0.0198,0.9802
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1188,0,0,0.0198,0.9802,0,0
203.77.116.218,80,153.149.61.170,63170,,1,0,1,0.0396,0,0,1,0,0,0,0,0,0,1
153.149.61.170,63170,203.77.116.218,80,,1,1,0,0,0.0396,1,0,0,0,0,0,1,0,0
150.57.248.121,443,121.43.10.180,50360,,0,0,1,0,0,0,1,0,0.2277,0,0,0,0.0099,0.9703
121.43.10.180,50360,150.57.248.121,443,,0,1,0,0,0,1,0,0.2277,0,0,0.0099,0.9703,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,153.149.61.170,61893,,1,0,1,0.0396,0,0,1,0,0.0099,0,0,0,0,1
153.149.61.170,61893,150.57.248.121,80,,1,1,0,0,0.0396,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,203.72.161.129,2543,,1,0,1,0.505,0,0,1,0,0.3069,0,0,0,0.0297,0.9406
203.72.161.129,2543,150.57.248.121,80,,1,1,0,0,0.505,1,0,0.3069,0,0,0.0297,0.9406,0,0
203.77.126.80,80,153.145.178.147,60600,,1,0,1,0,0,0,1,0,0.2475,0,0,0,0,1
153.145.178.147,60600,203.77.126.80,80,,1,1,0,0,0,1,0,0.2475,0,0,0,1,0,0
203.77.126.80,80,160.84.227.55,60784,,1,0,1,0,0,0,1,0,0.2376,0,0,0,0,1
160.84.227.55,60784,203.77.126.80,80,,1,1,0,0,0,1,0,0.2376,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.3267,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.3267,0,0,0,1,0,0
203.77.126.80,80,180.212.241.122,63275,,1,0,1,0,0,0,1,0,0.2574,0,0,0,0,1
180.212.241.122,63275,203.77.126.80,80,,1,1,0,0,0,1,0,0.2574,0,0,0,1,0,0
150.57.248.121,80,175.127.123.142,12831,,1,0,1,0,0,0,1,0,0.1881,0,0,0,0,0.901
175.127.123.142,12831,150.57.248.121,80,,1,1,0,0,0,1,0,0.1881,0,0.0297,0,0.901,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.5149,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.5149,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.1584,0,0,0,0.0099,0.9802
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.1584,0,0,0.0099,0.9802,0,0
150.57.248.121,443,153.230.55.95,50915,,1,0,1,0.8119,0,0,1,0,0.4455,0,0,0,0,0.9802
153.230.55.95,50915,150.57.248.121,443,,1,1,0,0,0.8119,1,0,0.4455,0,0,0,0.9802,0,0
150.57.248.121,80,115.75.124.167,43706,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
115.75.124.167,43706,150.57.248.121,80,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
203.77.116.218,80,180.212.241.122,62253,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
180.212.241.122,62253,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
172.249.29.69,443,150.57.183.165,49797,,1,0.0345,1,0.5545,0,0.0194,0.9806,1,0,1,0,0,0,1
