sIP,sport,dIP,dport,,timestamp,Cd/Cp,Sd/Sp,C0/Sd,S0/Cd,Cd/Pd,Sd/Pd,Cf/Cd,Sf/Sd,Ca1/Cd,Ca2/Cd,Ca4/Cd,Sa2/Sd,Sa4/Sd
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.4851,0,0,0,0.9901,0,0
203.77.115.5,34214,114.77.100.56,41910,,0,0,1,0.2277,0,0,1,0,0,0,0,0,0,1
114.77.100.56,41910,203.77.115.5,34214,,0,1,0,0,0.2277,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,111.75.222.225,49504,,1,0,1,0,0,0,1,0,0.8713,0,0,0,0.0198,0.9604
111.75.222.225,49504,150.57.248.121,80,,1,1,0,0,0,1,0,0.8713,0,0,0.0198,0.9604,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,80,203.120.249.163,60037,,0,0,1,0,0,0,1,0,0.4257,0,0,0,0,1
203.120.249.163,60037,150.57.248.121,80,,0,1,0,0,0,1,0,0.4257,0,0,0,1,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.229.194,65446,13.17.53.35,443,,0,0,1,0,0,0,1,0,0.1287,0,0,0,0,0.9703
13.17.53.35,443,150.57.229.194,65446,,0,1,0,0,0,1,0,0.1287,0,0,0,0.9703,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3069,0,0,0,1,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.1348,1,0,0.1573,0,0,0.0112,0.9888,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.1348,0,0,1,0,0.1573,0,0,0,0.0112,0.9888
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.3564,0,0,0,0.0099,0.9901
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.3564,0,0,0.0099,0.9901,0,0
150.57.182.165,51155,17.193.183.203,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.193.183.203,80,150.57.182.165,51155,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,124.145.111.217,41330,,1,0,1,0.0495,0,0,1,0,0.0099,0,0,0,0,1
124.145.111.217,41330,203.77.116.218,80,,1,1,0,0,0.0495,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61917,,1,0,1,0,0,0,1,0,0.1584,0,0,0,0,1
180.212.241.122,61917,150.57.248.121,80,,1,1,0,0,0,1,0,0.1584,0,0,0,1,0,0
203.77.116.218,80,175.127.123.142,12787,,1,0,1,0.1782,0,0,1,0,0,0,0,0,0,1
175.127.123.142,12787,203.77.116.218,80,,1,1,0,0,0.1782,1,0,0,0,0,0,1,0,0
150.57.248.121,80,124.86.88.46,54522,,0,0,1,0.9604,0,0,1,0,0.7723,0,0,0,0,0.9802
124.86.88.46,54522,150.57.248.121,80,,0,1,0,0,0.9604,1,0,0.7723,0,0,0,0.9802,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.0792,0,0,0,0,1
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.0792,0,0,0,1,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,0.5545,0,0,1,0,0.7426,0,0,0,0.0099,0.9802
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,0.5545,1,0,0.7426,0,0.0099,0.0099,0.9802,0,0
150.57.248.121,80,153.156.41.183,52013,,0,0,1,0.2376,0,0,1,0,0.4059,0,0,0,0,0.9901
153.156.41.183,52013,150.57.248.121,80,,0,1,0,0,0.2376,1,0,0.4059,0,0,0,0.9901,0,0
150.57.248.121,80,124.133.19.114,56182,,1,0,1,0,0,0,1,0,0.3366,0,0,0,0,0.9802
124.133.19.114,56182,150.57.248.121,80,,1,1,0,0,0,1,0,0.3366,0,0.0099,0,0.9802,0,0
150.57.248.121,80,36.236.117.116,59525,,0,0,1,0,0,0,1,0,0.3267,0,0,0,0,0.9901
36.236.117.116,59525,150.57.248.121,80,,0,1,0,0,0,1,0,0.3267,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1386,0,0,0,0,0.9604
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1386,0,0.0297,0,0.9604,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9802
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0099,0,0.9802,0,0
203.77.115.52,34943,14.1.154.132,50754,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1.154.132,50754,203.77.115.52,34943,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,1.211.134.201,40468,,0,0,1,0,0,0,1,0,0.3663,0,0,0,0,1
1.211.134.201,40468,150.57.248.121,443,,0,1,0,0,0,1,0,0.3663,0,0,0,1,0,0
150.57.248.121,42407,216.22.54.114,873,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216.22.54.114,873,150.57.248.121,42407,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.182.64,56421,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56421,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.198.44.196,443,219.236.166.193,52863,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
219.236.166.193,52863,202.198.44.196,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,0.9901,0,0,0,1,0,0.09,0,0,0,0.03,0.94
39.46.165.11,36542,150.57.248.121,873,,1,0.9901,0,0,0,1,0,0.09,0,0,0.03,0.94,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.2673,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.1584,0,0,0,0,0.9505
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.1584,0,0.0198,0,0.9505,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.2178,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.2178,1,0,0,0,0,0,1,0,0
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.495,0,0,0,0,1
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.495,0,0,0,1,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.198.44.222,443,39.47.181.127,57634,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.47.181.127,57634,202.198.44.222,443,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,180.255.187.179,51427,,1,0,1,0,0,0,1,0,0.5149,0,0,0,0,1
180.255.187.179,51427,150.57.248.121,443,,1,1,0,0,0,1,0,0.5149,0,0,0,1,0,0
203.77.116.218,80,175.127.123.142,12787,,1,0,1,0.1485,0,0,1,0,0.0099,0,0,0,0,1
175.127.123.142,12787,203.77.116.218,80,,1,1,0,0,0.1485,1,0,0.0099,0,0,0,1,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.1882,1,0,0.0824,0,0.0471,0,0.9529,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.1882,0,0,1,0,0.0824,0,0,0,0,0.9529
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4158,0,0,0,0.0099,0.9802
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4158,0,0,0.0099,0.9802,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.1584,0,0,0,0,0.9802
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.1584,0,0,0,0.9802,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.2277,0,0,0,0,1
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.2277,0,0,0,1,0,0
150.57.248.121,80,49.235.206.96,6686,,0,0,1,0,0,0,1,0,0.3762,0,0,0,0,1
49.235.206.96,6686,150.57.248.121,80,,0,1,0,0,0,1,0,0.3762,0,0,0,1,0,0
150.57.248.121,80,175.182.202.168,50037,,0,0,1,0,0,0,1,0,0.2673,0,0,0,0,1
175.182.202.168,50037,150.57.248.121,80,,0,1,0,0,0,1,0,0.2673,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1089,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.1485,0,0,0,0,0.9505
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.1485,0,0,0,0.9505,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4554,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4554,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9901
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.099,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,13.31.176.210,43448,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
13.31.176.210,43448,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
203.77.116.218,80,219.247.28.143,64138,,0,0,1,0.297,0,0,1,0,0.0198,0,0,0,0,1
219.247.28.143,64138,203.77.116.218,80,,0,1,0,0,0.297,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9703
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.1089,0,0,0,0.9703,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.182.64,56426,155.153.54.212,80,,0,0,0.0099,0,0,0,1,0,1,0,0,0,1,0
155.153.54.212,80,150.57.182.64,56426,,0,0.0099,0,0,0,1,0,1,0,0,1,0,0,0
150.57.248.121,443,42.189.144.190,57070,,0,0,1,0,0,0,1,0,0.3861,0,0,0,0.0099,0.9802
42.189.144.190,57070,150.57.248.121,443,,0,1,0,0,0,1,0,0.3861,0,0,0.0099,0.9802,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.0792,0,0,0,0,0.9703
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.0792,0,0,0,0.9703,0,0
203.77.116.218,80,113.91.126.49,44010,,1,0,1,0.2574,0,0,1,0,0.0198,0,0,0,0,1
113.91.126.49,44010,203.77.116.218,80,,1,1,0,0,0.2574,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,443,27.113.167.50,37606,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
27.113.167.50,37606,150.57.248.121,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3366,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3366,0,0,0,1,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0,0.9901
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.0891,0,0,0,0.9901,0,0
203.77.115.52,34943,14.1.154.132,50754,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1.154.132,50754,203.77.115.52,34943,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1881,0,0,0,0.0297,0.9505
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1881,0,0,0.0297,0.9505,0,0
203.77.116.218,80,175.127.123.142,12787,,1,0,1,0.1782,0,0,1,0,0,0,0,0,0,1
175.127.123.142,12787,203.77.116.218,80,,1,1,0,0,0.1782,1,0,0,0,0,0,1,0,0
150.57.182.64,56419,155.153.54.255,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.255,80,150.57.182.64,56419,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.0978,1,0,0.1087,0,0.0326,0,0.9674,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.0978,0,0,1,0,0.1087,0,0,0,0,0.9674
203.77.122.202,445,103.3.96.100,59850,,1,0.3523,0.901,0.6264,0.3226,0.2541,0.7459,0.9355,0.5165,0,1,0,0.3407,0.5604
103.3.96.100,59850,203.77.122.202,445,,1,0.901,0.3523,0.3226,0.6264,0.7459,0.2541,0.5165,0.9355,0,0.3407,0.5604,1,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.1386,0,0,0,0,0.9802
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.1386,0,0,0,0.9802,0,0
150.57.182.64,56418,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56418,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.0792,0,0,0,0.0099,0.9802
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.0792,0,0,0.0099,0.9802,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.1287,0,0,0,0,0.9901
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.1287,0,0,0,0.9901,0,0
150.57.248.121,443,27.113.167.50,37606,,0,0,1,0,0,0,1,0,0.0693,0,0,0,0.0099,0.9604
27.113.167.50,37606,150.57.248.121,443,,0,1,0,0,0,1,0,0.0693,0,0,0.0099,0.9604,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1386,0,0,1,0,0.0099,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1386,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.5248,0,0,0,0,0.9901
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.5248,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.0495,0,0,0,0.0099,0.9802
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.0495,0,0.0099,0.0099,0.9802,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4158,0,0,0,0,0.9802
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4158,0,0,0,0.9802,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0.0099,0.9901
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0.0297,0,0,0.0099,0.9901,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,0.9802,0,0,0,1,0,0.2121,0,0,0,0,0.9697
39.46.165.11,36542,150.57.248.121,873,,1,0.9802,0,0,0,1,0,0.2121,0,0,0,0.9697,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,180.255.187.179,51427,,1,0,1,0,0,0,1,0,0.604,0,0,0,0,0.9802
180.255.187.179,51427,150.57.248.121,443,,1,1,0,0,0,1,0,0.604,0,0,0,0.9802,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,0.9901,0,0,0,1,0,0.13,0,0,0,0.02,0.95
39.46.165.11,36542,150.57.248.121,873,,1,0.9901,0,0,0,1,0,0.13,0,0,0.02,0.95,0,0
203.77.116.218,80,13.31.70.157,58026,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
13.31.70.157,58026,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.1386,0,0,0,0,0.9901
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.1386,0,0,0,0.9901,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4158,0,0,0,0.0099,0.9901
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4158,0,0,0.0099,0.9901,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.1099,1,0,0.2637,0,0,0,1,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.1099,0,0,1,0,0.2637,0,0,0,0,1
150.57.248.121,443,119.151.224.246,50029,,0,0,1,0,0,0,1,0,0.3465,0,0,0,0,0.9901
119.151.224.246,50029,150.57.248.121,443,,0,1,0,0,0,1,0,0.3465,0,0.0099,0,0.9901,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.0495,0,0,0,0,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.0495,0,0,0,0.9901,0,0
150.57.248.121,873,39.46.165.11,36542,,1,0,1,0,0,0,1,0,0.1386,0,0,0,0,0.9802
39.46.165.11,36542,150.57.248.121,873,,1,1,0,0,0,1,0,0.1386,0,0.0099,0,0.9802,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0,0.9901
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0,0,0.9901,0,0
150.57.248.121,80,133.150.148.170,63255,,0,0,1,0.5941,0,0,1,0,0.297,0,0,0,0.0198,0.9307
133.150.148.170,63255,150.57.248.121,80,,0,1,0,0,0.5941,1,0,0.297,0,0,0.0198,0.9307,0,0
114.77.100.56,38502,203.77.115.5,37344,,0,0,1,0.6436,0,0,1,0,0.5743,0,0,0,0.0198,0.9604
203.77.115.5,37344,114.77.100.56,38502,,0,1,0,0,0.6436,1,0,0.5743,0,0,0.0198,0.9604,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.1188,0,0,0,0,1
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.1188,0,0,0,1,0,0
210.155.15.181,443,150.57.208.240,41742,,1,0,1,0.0594,0,0,1,0,0.0198,0,0,0,0,0.9802
150.57.208.240,41742,210.155.15.181,443,,1,1,0,0,0.0594,1,0,0.0198,0,0,0,0.9802,0,0
203.77.116.213,443,117.27.43.63,49721,,0,0,0.6238,0,0,0,1,0,0.9524,0,0,0,0.9524,0.0476
117.27.43.63,49721,203.77.116.213,443,,0,0.6238,0,0,0,1,0,0.9524,0,0,0.9524,0.0476,0,0
131.143.83.185,443,118.122.104.194,58517,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
118.122.104.194,58517,131.143.83.185,443,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9802
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1089,0,0.0099,0,0.9802,0,0
150.57.248.121,443,110.130.169.99,11649,,0,0,1,0,0,0,1,0,0.198,0,0,0,0,1
110.130.169.99,11649,150.57.248.121,443,,0,1,0,0,0,1,0,0.198,0,0,0,1,0,0
203.77.115.52,34943,14.1.154.132,50754,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1.154.132,50754,203.77.115.52,34943,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.2024,1,0,0.1429,0,0.0238,0.0238,0.9524,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.2024,0,0,1,0,0.1429,0,0,0,0.0238,0.9524
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.4356,0,0,0,0,1
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.4356,0,0,0,1,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.0594,0,0,0,0.0297,0.9604
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.0594,0,0,0.0297,0.9604,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1485,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1485,1,0,0,0,0,0,1,0,0
150.57.248.121,80,150.127.58.71,34346,,1,0,1,0.198,0,0,1,0,0.297,0,0,0,0.0099,0.9901
150.127.58.71,34346,150.57.248.121,80,,1,1,0,0,0.198,1,0,0.297,0,0,0.0099,0.9901,0,0
114.77.100.56,38502,203.77.115.5,37344,,0,0,1,0.4752,0,0,1,0,0.5446,0,0,0,0,0.9901
203.77.115.5,37344,114.77.100.56,38502,,0,1,0,0,0.4752,1,0,0.5446,0,0,0,0.9901,0,0
150.57.248.121,80,124.86.88.46,54522,,0,0,1,0.8317,0,0,1,0,0.3663,0,0,0,0,1
124.86.88.46,54522,150.57.248.121,80,,0,1,0,0,0.8317,1,0,0.3663,0,0,0,1,0,0
150.57.248.121,42407,216.22.54.114,873,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216.22.54.114,873,150.57.248.121,42407,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3564,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3564,0,0,0,1,0,0
150.57.248.121,443,1.233.210.106,4024,,0,0,1,0,0,0,1,0,0.3861,0,0,0,0.0099,0.9802
1.233.210.106,4024,150.57.248.121,443,,0,1,0,0,0,1,0,0.3861,0,0,0.0099,0.9802,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,110.130.169.99,11649,,0,0,1,0,0,0,1,0,0.1683,0,0,0,0,1
110.130.169.99,11649,150.57.248.121,443,,0,1,0,0,0,1,0,0.1683,0,0,0,1,0,0
150.57.248.121,80,150.127.58.71,34346,,1,0,1,0.198,0,0,1,0,0.3465,0,0,0,0,1
150.127.58.71,34346,150.57.248.121,80,,1,1,0,0,0.198,1,0,0.3465,0,0,0,1,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,180.255.187.179,51427,,1,0,1,0,0,0,1,0,0.6535,0,0,0,0,0.9802
180.255.187.179,51427,150.57.248.121,443,,1,1,0,0,0,1,0,0.6535,0,0,0,0.9802,0,0
203.77.116.218,80,13.31.39.158,59694,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
13.31.39.158,59694,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.0693,0,0,0,0,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.0693,0,0,0,0.9901,0,0
150.57.248.121,80,36.236.117.116,59525,,0,0,1,0,0,0,1,0,0.4257,0,0,0,0.0099,0.9802
36.236.117.116,59525,150.57.248.121,80,,0,1,0,0,0,1,0,0.4257,0,0,0.0099,0.9802,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4851,0,0,0,0,0.9901
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4851,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9802
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.1089,0,0,0,0.9802,0,0
150.57.248.121,80,27.196.79.61,20003,,0,0,1,0,0,0,1,0,0.2772,0,0,0,0.0099,0.9604
27.196.79.61,20003,150.57.248.121,80,,0,1,0,0,0,1,0,0.2772,0,0,0.0099,0.9604,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
