sIP,sport,dIP,dport,,timestamp,Cd/Cp,Sd/Sp,C0/Sd,S0/Cd,Cd/Pd,Sd/Pd,Cf/Cd,Sf/Sd,Ca1/Cd,Ca2/Cd,Ca4/Cd,Sa2/Sd,Sa4/Sd
153.145.178.147,60600,203.77.126.80,80,,1,1,0,0,0,1,0,0.2277,0,0,0,1,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.0632,1,0,0.1895,0,0.0737,0.0105,0.9158,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.0632,0,0,1,0,0.1895,0,0,0,0.0105,0.9158
203.77.126.80,80,160.84.227.55,60784,,1,0,1,0,0,0,1,0,0.1683,0,0,0,0,1
160.84.227.55,60784,203.77.126.80,80,,1,1,0,0,0,1,0,0.1683,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1485,0,0,0,0,1
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1485,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.1683,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.1683,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.505,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.505,0,0,0,1,0,0
192.27.13.116,80,114.80.209.69,52603,,1,0,1,0,0,0,1,0,0.2574,0,0,0,0,1
114.80.209.69,52603,192.27.13.116,80,,1,1,0,0,0,1,0,0.2574,0,0,0,1,0,0
150.57.248.121,80,64.167.163.161,1883,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,0.9802
64.167.163.161,1883,150.57.248.121,80,,1,1,0,0,0,1,0,0.0396,0,0.0099,0,0.9802,0,0
150.57.248.121,80,153.145.178.147,60344,,1,0,1,0,0,0,1,0,0.4455,0,0,0,0,0.9802
153.145.178.147,60344,150.57.248.121,80,,1,1,0,0,0,1,0,0.4455,0,0,0,0.9802,0,0
150.57.248.121,443,49.18.27.38,23343,,0,0,1,0,0,0,1,0,0.3267,0,0,0,0.0099,0.9901
49.18.27.38,23343,150.57.248.121,443,,0,1,0,0,0,1,0,0.3267,0,0,0.0099,0.9901,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,124.86.88.46,54522,,0,0,1,0.604,0,0,1,0,0.8911,0,0,0,0,0.9802
124.86.88.46,54522,150.57.248.121,80,,0,1,0,0,0.604,1,0,0.8911,0,0.0099,0,0.9802,0,0
150.57.248.121,80,160.84.227.55,61039,,1,0,1,0,0,0,1,0,0.2475,0,0,0,0.0099,0.9802
160.84.227.55,61039,150.57.248.121,80,,1,1,0,0,0,1,0,0.2475,0,0,0.0099,0.9802,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,43.196.80.102,5560,,1,0,1,0,0,0,1,0,0.4059,0,0,0,0,1
43.196.80.102,5560,150.57.248.121,443,,1,1,0,0,0,1,0,0.4059,0,0,0,1,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0,1,0.1584,0,0,1,0,0.1287,0,0,0,0,0.9703
119.43.206.55,57934,150.57.248.121,873,,0,1,0,0,0.1584,1,0,0.1287,0,0,0,0.9703,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,119.151.224.246,50029,,0,0,1,0,0,0,1,0,0.297,0,0,0,0.0396,0.9604
119.151.224.246,50029,150.57.248.121,443,,0,1,0,0,0,1,0,0.297,0,0,0.0396,0.9604,0,0
172.249.28.73,443,131.142.191.66,62929,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0.0099,0.9901
131.142.191.66,62929,172.249.28.73,443,,1,1,0,0,0,1,0,0.0198,0,0,0.0099,0.9901,0,0
203.77.116.218,80,153.149.61.170,63171,,1,0,1,0.0792,0,0,1,0,0.0099,0,0,0,0,1
153.149.61.170,63171,203.77.116.218,80,,1,1,0,0,0.0792,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.2871,0,0,0,0,0.9901
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.2871,0,0,0,0.9901,0,0
163.33.29.106,443,114.64.18.240,54627,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
114.64.18.240,54627,163.33.29.106,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.0792,0,0,0,0.0099,0.9703
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.0792,0,0.0099,0.0099,0.9703,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,58.126.26.221,61008,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0,0.9406
58.126.26.221,61008,150.57.248.121,80,,1,1,0,0,0,1,0,0.2772,0,0,0,0.9406,0,0
203.77.126.80,80,160.84.227.55,60783,,1,0,1,0,0,0,1,0,0.3465,0,0,0,0,1
160.84.227.55,60783,203.77.126.80,80,,1,1,0,0,0,1,0,0.3465,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.1782,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.1782,0,0,0,1,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0.0625,1,0.1485,0,0.0098,0.9902,1,0.1188,1,0,0,0.0099,0.9802
119.43.206.55,57934,150.57.248.121,873,,0,1,0.0625,0,0.1485,0.9902,0.0098,0.1188,1,0,0.0099,0.9802,0,0
203.77.126.80,80,39.46.158.116,62492,,1,0,1,0,0,0,1,0,0.1287,0,0,0,0,1
39.46.158.116,62492,203.77.126.80,80,,1,1,0,0,0,1,0,0.1287,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.1782,0,0,0,0,0.9802
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.1782,0,0.0099,0,0.9802,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0,1,0.1683,0,0,1,0,0.1188,0,0,0,0,0.9901
119.43.206.55,57934,150.57.248.121,873,,0,1,0,0,0.1683,1,0,0.1188,0,0,0,0.9901,0,0
150.57.248.121,80,39.46.158.116,60704,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0.0099,0.9703
39.46.158.116,60704,150.57.248.121,80,,1,1,0,0,0,1,0,0.1089,0,0,0.0099,0.9703,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0,0.9703
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0.0198,0,0.9703,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.4225,1,0,0.0282,0,0,0,1,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.4225,0,0,1,0,0.0282,0,0,0,0,1
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4158,0,0,0,0,0.9703
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4158,0,0,0,0.9703,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0,1,0.1584,0,0,1,0,0.1683,0,0,0,0.0099,0.9802
119.43.206.55,57934,150.57.248.121,873,,0,1,0,0,0.1584,1,0,0.1683,0,0,0.0099,0.9802,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.396,0,0,0,0.0198,0.9208
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.396,0,0.0099,0.0198,0.9208,0,0
150.57.248.121,42407,216.22.54.114,873,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216.22.54.114,873,150.57.248.121,42407,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,180.212.241.122,63275,,1,0,1,0,0,0,1,0,0.4554,0,0,0,0,1
180.212.241.122,63275,203.77.126.80,80,,1,1,0,0,0,1,0,0.4554,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61917,,1,0,1,0,0,0,1,0,0.1881,0,0,0,0.0099,0.9802
180.212.241.122,61917,150.57.248.121,80,,1,1,0,0,0,1,0,0.1881,0,0,0.0099,0.9802,0,0
163.33.29.106,443,114.64.18.240,54627,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
114.64.18.240,54627,163.33.29.106,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0,1,0.3069,0,0,1,0,0.1089,0,0,0,0,0.9802
119.43.206.55,57934,150.57.248.121,873,,0,1,0,0,0.3069,1,0,0.1089,0,0,0,0.9802,0,0
150.57.248.121,80,121.124.151.219,62481,,1,0,1,0,0,0,1,0,0.2871,0,0,0,0.0099,0.9703
121.124.151.219,62481,150.57.248.121,80,,1,1,0,0,0,1,0,0.2871,0,0,0.0099,0.9703,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1485,0,0,0,0,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1485,0,0,0,0.9901,0,0
150.57.248.121,443,43.196.80.102,5558,,1,0,1,0,0,0,1,0,0.4455,0,0,0,0,0.9802
43.196.80.102,5558,150.57.248.121,443,,1,1,0,0,0,1,0,0.4455,0,0,0,0.9802,0,0
150.57.248.121,80,39.46.158.116,60703,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0.0297,0.9703
39.46.158.116,60703,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0,0.0297,0.9703,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,27.102.10.218,52607,,0,0,1,0.3762,0,0,1,0,0.3564,0,0,0,0.0099,0.9802
27.102.10.218,52607,150.57.248.121,80,,0,1,0,0,0.3762,1,0,0.3564,0,0,0.0099,0.9802,0,0
133.27.10.170,80,153.165.129.181,49284,,1,0,1,0,0,0,1,0,1,0,0,0,0,1
153.165.129.181,49284,133.27.10.170,80,,1,1,0,0,0,1,0,1,0,0,0,1,0,0
203.77.126.80,80,153.145.178.147,60599,,1,0,1,0,0,0,1,0,0.3861,0,0,0,0,1
153.145.178.147,60599,203.77.126.80,80,,1,1,0,0,0,1,0,0.3861,0,0,0,1,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0,1,0.2079,0,0,1,0,0.1683,0,0,0,0,1
119.43.206.55,57934,150.57.248.121,873,,0,1,0,0,0.2079,1,0,0.1683,0,0,0,1,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.5743,0,0,0,0.0099,0.9901
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.5743,0,0,0.0099,0.9901,0,0
203.77.126.80,80,180.212.241.122,63274,,1,0,1,0,0,0,1,0,0.3168,0,0,0,0,1
180.212.241.122,63274,203.77.126.80,80,,1,1,0,0,0,1,0,0.3168,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.1683,0,0,0,0,0.9802
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.1683,0,0.0099,0,0.9802,0,0
150.57.248.121,80,124.86.88.46,54522,,0,0,1,0.4158,0,0,1,0,0.8812,0,0,0,0.0396,0.9109
124.86.88.46,54522,150.57.248.121,80,,0,1,0,0,0.4158,1,0,0.8812,0,0,0.0396,0.9109,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.1386,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.1386,0,0,0,1,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0,1,0.1386,0,0,1,0,0.1683,0,0,0,0,0.9703
119.43.206.55,57934,150.57.248.121,873,,0,1,0,0,0.1386,1,0,0.1683,0,0,0,0.9703,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61920,,1,0,1,0,0,0,1,0,0.3762,0,0,0,0,0.9901
180.212.241.122,61920,150.57.248.121,80,,1,1,0,0,0,1,0,0.3762,0,0,0,0.9901,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0,1,0.1782,0,0,1,0,0.1485,0,0,0,0,0.9802
119.43.206.55,57934,150.57.248.121,873,,0,1,0,0,0.1782,1,0,0.1485,0,0,0,0.9802,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.0792,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.0792,1,0,0,0,0,0,1,0,0
203.77.126.80,80,39.46.158.116,62493,,1,0,1,0,0,0,1,0,0.1386,0,0,0,0,1
39.46.158.116,62493,203.77.126.80,80,,1,1,0,0,0,1,0,0.1386,0,0,0,1,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.3836,1,0,0.2329,0,0.0411,0,0.9589,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.3836,0,0,1,0,0.2329,0,0,0,0,0.9589
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,180.212.241.122,62253,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
180.212.241.122,62253,203.77.116.218,80,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,873,119.43.206.55,57934,,0,0,1,0.3069,0,0,1,0,0.1782,0,0,0,0.0198,0.9703
119.43.206.55,57934,150.57.248.121,873,,0,1,0,0,0.3069,1,0,0.1782,0,0,0.0198,0.9703,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.3069,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,153.149.61.170,63170,,1,0,1,0.0792,0,0,1,0,0.0099,0,0,0,0,1
153.149.61.170,63170,203.77.116.218,80,,1,1,0,0,0.0792,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,182.58.207.168,54347,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
182.58.207.168,54347,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,153.149.61.170,62916,,1,0,1,0.1089,0,0,1,0,0.099,0,0,0,0,1
153.149.61.170,62916,203.77.126.80,80,,1,1,0,0,0.1089,1,0,0.099,0,0,0,1,0,0
203.77.116.213,443,117.27.43.63,49721,,0,0,0.7624,0,0,0,1,0,1,0,0,0,1,0
117.27.43.63,49721,203.77.116.213,443,,0,0.7624,0,0,0,1,0,1,0,0,1,0,0,0
150.57.248.121,80,153.149.61.170,61894,,1,0,1,0.0693,0,0,1,0,0.0396,0,0,0,0.0198,0.9703
153.149.61.170,61894,150.57.248.121,80,,1,1,0,0,0.0693,1,0,0.0396,0,0,0.0198,0.9703,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0.0099,0.9901
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4257,0,0,0.0099,0.9901,0,0
203.77.126.80,80,160.84.227.55,60783,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,1
160.84.227.55,60783,203.77.126.80,80,,1,1,0,0,0,1,0,0.3069,0,0,0,1,0,0
203.77.126.80,80,153.149.61.170,62915,,1,0,1,0.0792,0,0,1,0,0.1287,0,0,0,0,1
153.149.61.170,62915,203.77.126.80,80,,1,1,0,0,0.0792,1,0,0.1287,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63674,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63674,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0.0099,0.9901
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0.0198,0,0,0.0099,0.9901,0,0
203.77.116.218,80,153.149.61.170,63171,,1,0,1,0.0396,0,0,1,0,0,0,0,0,0,1
153.149.61.170,63171,203.77.116.218,80,,1,1,0,0,0.0396,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,39.46.158.116,60704,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0.0099,0.9901
39.46.158.116,60704,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0,0.0099,0.9901,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.3366,0,0,0,0.0099,0.9802
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.3366,0,0,0.0099,0.9802,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1584,0,0,0,0.0198,0.9604
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1584,0,0.0198,0.0198,0.9604,0,0
150.57.248.121,80,61.189.90.51,34788,,1,0,1,0.7426,0,0,1,0,0.3366,0,0,0,0.0099,0.9703
61.189.90.51,34788,150.57.248.121,80,,1,1,0,0,0.7426,1,0,0.3366,0,0,0.0099,0.9703,0,0
150.57.248.121,80,180.212.241.122,61919,,1,0,1,0,0,0,1,0,0.4554,0,0,0,0,1
180.212.241.122,61919,150.57.248.121,80,,1,1,0,0,0,1,0,0.4554,0,0,0,1,0,0
203.77.116.218,80,131.110.5.13,46906,,1,0,1,0.2277,0,0,1,0,0.0099,0,0,0,0,1
131.110.5.13,46906,203.77.116.218,80,,1,1,0,0,0.2277,1,0,0.0099,0,0,0,1,0,0
203.77.126.80,80,160.84.227.55,60784,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,1
160.84.227.55,60784,203.77.126.80,80,,1,1,0,0,0,1,0,0.3069,0,0,0,1,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.099,0,0,0,0.0198,0.9802
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0,0.0198,0.9802,0,0
150.57.248.121,80,39.46.158.116,60703,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0.0099,0.9802
39.46.158.116,60703,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0,0.0099,0.9802,0,0
150.57.248.121,80,58.126.26.221,61008,,1,0,1,0,0,0,1,0,0.1782,0,0,0,0,0.9802
58.126.26.221,61008,150.57.248.121,80,,1,1,0,0,0,1,0,0.1782,0,0,0,0.9802,0,0
216.68.133.186,443,150.57.183.7,59247,,1,0.1829,0.9109,0.7283,0.6,0.1402,0.8598,1,0.7391,0.4,0.5333,0,0.1848,0.6196
150.57.183.7,59247,216.68.133.186,443,,1,0.9109,0.1829,0.6,0.7283,0.8598,0.1402,0.7391,1,0.0761,0.1848,0.6196,0.5333,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.3289,1,0,0.0789,0,0.0395,0,0.9605,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.3289,0,0,1,0,0.0789,0,0,0,0,0.9605
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,39.46.158.116,62492,,1,0,1,0,0,0,1,0,0.1485,0,0,0,0,1
39.46.158.116,62492,203.77.126.80,80,,1,1,0,0,0,1,0,0.1485,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.0891,0,0,0,0.0198,0.9703
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.0891,0,0,0.0198,0.9703,0,0
210.155.15.184,443,150.57.208.240,33001,,1,0,1,0.099,0,0,1,0,0.0198,0,0,0,0,1
150.57.208.240,33001,210.155.15.184,443,,1,1,0,0,0.099,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,153.149.61.170,61893,,1,0,1,0.0396,0,0,1,0,0.0495,0,0,0,0.0099,0.9901
153.149.61.170,61893,150.57.248.121,80,,1,1,0,0,0.0396,1,0,0.0495,0,0,0.0099,0.9901,0,0
172.249.29.69,443,150.57.183.165,49797,,1,0,1,0.4455,0,0,1,0,0,0,0,0,0,1
150.57.183.165,49797,172.249.29.69,443,,1,1,0,0,0.4455,1,0,0,0,0,0,1,0,0
203.77.116.218,80,219.247.28.143,64138,,0,0,1,0.2673,0,0,1,0,0,0,0,0,0,1
219.247.28.143,64138,203.77.116.218,80,,0,1,0,0,0.2673,1,0,0,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0,0.9901
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.2772,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.0594,0,0,0,0,0.9802
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.0594,0,0.0198,0,0.9802,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
202.198.44.196,443,219.236.166.193,52867,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
219.236.166.193,52867,202.198.44.196,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,150.145.59.8,6899,,0,0,1,0,0,0,1,0,0.3663,0,0,0,0.0099,0.9802
150.145.59.8,6899,150.57.248.121,80,,0,1,0,0,0,1,0,0.3663,0,0,0.0099,0.9802,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
